source,source_type,year,make,model,vin,price,mileage,location,engine,axles,transmission_type,transmission_speed,wheelbase_inches,apu,truck_type,sleeper_size,overhaul_paperwork,listing_url,auction_date,first_seen_date,last_seen_date,is_duplicate,review_flag,is_relisted,status,created_at,updated_at
truckpaper.com,retail,2016,Kenworth,T680,20AY34H0NYDZTN5NG,100962.01,554053,"Indianapolis, IN",PACCAR MX13,6x4,Automatic,12,211,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/14443882,,2023-04-25,2023-07-23,False,False,False,withdrawn,2023-04-25 03:00:00,2023-07-23 00:00:00
commercialtrucktrader.com,retail,2024,Freightliner,Coronado,E8U709RMT0H0GAM1J,144206.0,270691,"Houston, TX",Detroit DD13,6x4,Automatic,10,217,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/11727539,,2026-01-29,2026-05-01,False,False,False,withdrawn,2026-01-29 06:00:00,2026-05-01 00:00:00
ritchiebros.com,auction,2017,Freightliner,Cascadia,59E55XCC8XDJHJWE5,108157.99,517834,"Phoenix, AZ",Cummins X15,4x2,Automatic,10,237,True,Sleeper,"60""",False,https://www.ritchiebros.com/listing/65531011,2025-09-14,2025-08-14,2025-10-08,False,False,False,withdrawn,2025-08-14 10:00:00,2025-10-08 00:00:00
commercialtrucktrader.com,retail,2019,Volvo,VNL860,DG10JM3W341XU3CSH,114839.47,513429,"Dallas, TX",Volvo D13,6x4,Automatic,10,233,False,Sleeper,"72""",False,https://www.commercialtrucktrader.com/listing/72899041,,2023-09-12,2024-03-08,False,False,False,withdrawn,2023-09-12 16:00:00,2024-03-08 00:00:00
truckpaper.com,retail,2011,Kenworth,T880,JUL2XM5H75439V3XN,18559.24,1479716,"Chicago, IL",PACCAR MX13,6x4,Automatic,12,216,False,Flatbed,,False,https://www.truckpaper.com/listing/55581505,,2026-05-30,2026-06-11,False,False,False,active,2026-05-30 14:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2015,Peterbilt,567,ABR92KM419C77513Z,68516.01,963548,"Phoenix, AZ",PACCAR MX13,6x4,Automatic,10,240,False,Day Cab,,False,https://www.truckpaper.com/listing/47860410,,2026-05-28,2026-06-11,False,False,False,active,2026-05-28 06:00:00,2026-06-11 00:00:00
ironplanet.com,auction,2009,International,ProStar,A1BZF1K61KC4HF438,5000.0,1962976,"Dallas, TX",MaxxForce 13,6x4,Automatic,12,207,True,Sleeper,"80""",True,https://www.ironplanet.com/listing/93316575,2025-07-28,2025-07-06,2025-08-10,False,True,True,ended,2025-07-06 02:00:00,2025-08-10 00:00:00
truckpaper.com,retail,2020,Mack,Anthem,430CCF7L071DEA0T4,113893.77,376646,"Fort Worth, TX",MP8,6x4,Manual,13,196,False,Day Cab,,False,https://www.truckpaper.com/listing/41438887,,2024-03-17,2024-06-07,False,False,False,ended,2024-03-17 00:00:00,2024-06-07 00:00:00
truckpaper.com,retail,2014,Kenworth,T680,F26DNWXRM7L5KU7TR,61291.41,1050461,"Fort Worth, TX",Cummins X15,6x4,Automatic,10,200,False,Day Cab,,False,https://www.truckpaper.com/listing/74656388,,2023-07-07,2023-08-24,False,False,True,ended,2023-07-07 21:00:00,2023-08-24 00:00:00
ritchiebros.com,auction,2024,Kenworth,T880,1PD3C3GDJWVV0X3LS,156803.17,117637,"Indianapolis, IN",PACCAR MX13,6x2,Automatic,10,235,False,Sleeper,"60""",False,https://www.ritchiebros.com/listing/33632667,2025-06-05,2025-02-25,2025-09-06,False,False,False,ended,2025-02-25 11:00:00,2025-09-06 00:00:00
truckpaper.com,retail,2015,Kenworth,T880,GENTG3A4VLXB4DB62,52241.03,1433618,"Chicago, IL",PACCAR MX13,6x4,Automatic,10,185,True,Sleeper,"60""",False,https://www.truckpaper.com/listing/98349503,,2023-12-08,2024-01-04,True,False,False,ended,2023-12-08 19:00:00,2024-01-04 00:00:00
equipmentfacts.com,auction,2025,International,LT625,BP4AV6NRM8JSX0C2S,168384.26,92602,"Indianapolis, IN",A26 Engine,6x4,Automatic,12,218,False,Sleeper,"72""",False,https://www.equipmentfacts.com/listing/32632418,2026-06-10,2026-06-07,2026-06-11,False,False,False,active,2026-06-07 23:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2007,Mack,Anthem,8XUYNMFVGEC8CP3BV,5000.0,2517115,"Indianapolis, IN",MP8,6x4,Manual,10,236,False,Flatbed,,True,https://www.truckpaper.com/listing/95710870,,2025-03-17,2025-04-21,False,True,False,ended,2025-03-17 21:00:00,2025-04-21 00:00:00
equipmentfacts.com,auction,2009,Kenworth,T680,X4J9LSLYAFF8BKSHF,5000.0,2080447,"Dallas, TX",Cummins X15,4x2,Automatic,12,242,False,Day Cab,,False,https://www.equipmentfacts.com/listing/41409794,2024-09-07,2024-07-22,2024-09-23,False,True,False,withdrawn,2024-07-22 00:00:00,2024-09-23 00:00:00
commercialtrucktrader.com,retail,2018,Volvo,VNL760,NJBR0R8BDZCJJ0ELZ,105157.95,741100,"Salt Lake City, UT",Volvo D13,6x4,Automatic,12,239,True,Sleeper,"72""",False,https://www.commercialtrucktrader.com/listing/46114372,,2026-02-05,2026-06-11,False,False,True,active,2026-02-05 18:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2015,Freightliner,Columbia,CEKVWLTTDGSYA31N5,66322.85,921563,"Fort Worth, TX",Detroit Series 60,6x4,Automatic,10,231,False,Day Cab,,False,https://www.truckpaper.com/listing/68913083,,2023-06-30,2024-02-09,False,False,False,ended,2023-06-30 18:00:00,2024-02-09 00:00:00
ironplanet.com,auction,2002,Peterbilt,389,Z1H8AL53TJECLWN31,5000.0,1896149,"Indianapolis, IN",Cummins X15,6x2,Manual,10,251,True,Sleeper,"86""",False,https://www.ironplanet.com/listing/84301923,2026-03-06,2026-02-19,2026-03-27,False,True,False,ended,2026-02-19 11:00:00,2026-03-27 00:00:00
equipmentfacts.com,auction,2017,Kenworth,T680,SDMGXSG1DNX2NZVSL,74647.47,1124874,"Chicago, IL",Cummins X15,6x2,Manual,10,201,False,Dump,,True,https://www.equipmentfacts.com/listing/24609039,2025-12-16,2025-11-02,2025-12-24,False,False,False,withdrawn,2025-11-02 14:00:00,2025-12-24 00:00:00
commercialtrucktrader.com,retail,2011,Freightliner,Coronado,HVGDTMD4AB6166ZTL,38904.04,1234111,"Houston, TX",Detroit DD13,4x2,Manual,13,228,True,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/69809672,,2025-03-22,2025-08-21,False,False,False,withdrawn,2025-03-22 11:00:00,2025-08-21 00:00:00
commercialtrucktrader.com,retail,2013,Freightliner,Coronado,ACJ91DA38GT8FJZH9,41609.31,1181306,"Chicago, IL",Detroit DD13,6x4,Automatic,10,244,False,Sleeper,"80""",True,https://www.commercialtrucktrader.com/listing/30355024,,2023-03-27,2026-06-11,False,False,False,active,2023-03-27 16:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2019,Freightliner,Cascadia,Y5PE9J4JX2S20JPG0,119911.67,558731,"Houston, TX",Detroit DD15,6x4,Automatic,10,244,False,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/81182491,,2026-01-20,2026-01-24,False,False,False,withdrawn,2026-01-20 01:00:00,2026-01-24 00:00:00
commercialtrucktrader.com,retail,2013,Freightliner,Columbia,66VT73XG2VP02JR6M,51556.33,1159794,"Fort Worth, TX",Detroit Series 60,6x4,Automatic,10,232,True,Sleeper,"86""",True,https://www.commercialtrucktrader.com/listing/67934774,,2024-12-19,2025-02-26,False,False,True,withdrawn,2024-12-19 01:00:00,2025-02-26 00:00:00
truckpaper.com,retail,2018,Volvo,VNL860,CTH6WXHUC484TBDA7,103846.35,589630,"Phoenix, AZ",Volvo D13,4x2,Automatic,12,223,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/95937481,,2026-05-21,2026-06-11,False,False,False,active,2026-05-21 08:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2016,Freightliner,Columbia,0YYJC91BRNGP8FBRT,66703.8,1024234,"Kansas City, MO",Detroit Series 60,4x2,Automatic,12,269,False,Day Cab,,False,https://www.truckpaper.com/listing/61330756,,2024-06-18,2026-02-12,False,False,False,ended,2024-06-18 08:00:00,2026-02-12 00:00:00
truckpaper.com,retail,2020,Kenworth,T680,6WJZ64KKEK3FCNMDP,123090.45,402846,"Atlanta, GA",PACCAR MX13,6x4,Manual,10,185,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/76168415,,2025-10-11,2025-10-21,False,False,False,ended,2025-10-11 04:00:00,2025-10-21 00:00:00
commercialtrucktrader.com,retail,2007,Freightliner,Coronado,UXPD4D0N1HNM45ULH,5000.0,2177045,"Memphis, TN",Detroit DD13,6x4,Automatic,12,257,True,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/53051833,,2023-09-19,2023-12-13,False,True,False,ended,2023-09-19 11:00:00,2023-12-13 00:00:00
commercialtrucktrader.com,retail,2018,International,LT625,8R1405UGX6WG4X1Y2,82511.92,1000067,"Kansas City, MO",A26 Engine,4x2,Automatic,12,228,False,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/23928766,,2026-06-07,2026-06-11,False,False,True,active,2026-06-07 21:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2017,Freightliner,Coronado,JCPGJ4RXACFN240CP,84348.82,694485,"Houston, TX",Detroit DD13,6x4,Automatic,10,230,False,Day Cab,,False,https://www.equipmentfacts.com/listing/61975366,2026-03-22,2026-02-05,2026-04-12,False,False,True,ended,2026-02-05 13:00:00,2026-04-12 00:00:00
truckpaper.com,retail,2006,Freightliner,Columbia,SL4MMFFR8X8ZF52H5,5000.0,2120250,"Phoenix, AZ",Detroit Series 60,4x2,Automatic,10,220,True,Sleeper,"48""",False,https://www.truckpaper.com/listing/71557313,,2025-11-21,2025-12-15,False,True,False,ended,2025-11-21 09:00:00,2025-12-15 00:00:00
equipmentfacts.com,auction,2010,Volvo,VNL860,0M1Y36Y54XX0AWXUK,34119.03,1315375,"Fort Worth, TX",Volvo D13,6x4,Manual,13,226,False,Sleeper,"48""",True,https://www.equipmentfacts.com/listing/13057896,2023-03-20,2023-03-13,2023-03-30,False,False,False,ended,2023-03-13 18:00:00,2023-03-30 00:00:00
truckpaper.com,retail,2009,Freightliner,Columbia,GEUW2NVXSZF531U13,15695.49,1471807,"Indianapolis, IN",Detroit Series 60,6x4,Automatic,12,218,False,Flatbed,,False,https://www.truckpaper.com/listing/91916862,,2026-02-14,2026-03-24,False,False,False,withdrawn,2026-02-14 16:00:00,2026-03-24 00:00:00
ironplanet.com,auction,2014,Peterbilt,579,95F7BBJA13R4B6X64,72395.97,1074952,"Dallas, TX",Cummins X15,6x4,Manual,10,247,True,Sleeper,"86""",False,https://www.ironplanet.com/listing/52625833,2024-11-20,2024-10-15,2025-01-26,False,False,False,ended,2024-10-15 21:00:00,2025-01-26 00:00:00
truckpaper.com,retail,2012,Peterbilt,389,2G1069XXJSXXW7F9Z,53342.93,894850,"Houston, TX",Cummins X15,6x4,Automatic,10,228,False,Day Cab,,False,https://www.truckpaper.com/listing/96879376,,2023-04-25,2023-05-19,False,False,False,withdrawn,2023-04-25 08:00:00,2023-05-19 00:00:00
commercialtrucktrader.com,retail,2013,Volvo,VNL760,YTAC5VX12HHKBNJD2,56809.11,900417,"Dallas, TX",Volvo D13,6x4,Manual,13,270,False,Day Cab,,True,https://www.commercialtrucktrader.com/listing/60207984,,2023-09-05,2023-12-19,False,False,False,withdrawn,2023-09-05 22:00:00,2023-12-19 00:00:00
commercialtrucktrader.com,retail,2014,Volvo,VNL860,BN4YTC24U69PX6E1H,49533.57,1304267,"Kansas City, MO",Volvo D13,6x4,Manual,10,253,False,Day Cab,,True,https://www.commercialtrucktrader.com/listing/94821381,,2025-12-27,2026-03-06,False,False,False,withdrawn,2025-12-27 00:00:00,2026-03-06 00:00:00
truckpaper.com,retail,2023,Mack,Anthem,E513NCKLDCLHVMNDF,149428.53,259295,"Dallas, TX",MP8,6x4,Automatic,10,220,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/25220301,,2026-05-18,2026-06-11,False,False,False,active,2026-05-18 05:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2018,Freightliner,Coronado,ZM7FTEE67ZL8GB46L,108031.12,375620,"Dallas, TX",Detroit DD13,6x4,Automatic,12,250,False,Day Cab,,False,https://www.truckpaper.com/listing/37581871,,2025-06-23,2025-10-07,False,False,False,ended,2025-06-23 02:00:00,2025-10-07 00:00:00
truckpaper.com,retail,2020,Freightliner,Coronado,5NAG7LZV3T7ZUAWN1,122148.9,555904,"Dallas, TX",Detroit DD13,6x2,Automatic,12,244,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/44044715,,2023-10-18,2023-12-10,False,False,True,ended,2023-10-18 20:00:00,2023-12-10 00:00:00
ritchiebros.com,auction,2020,Freightliner,Columbia,V50CKZDSTWC6V04D1,115820.3,539409,"Dallas, TX",Detroit Series 60,6x4,Automatic,12,243,True,Sleeper,"48""",False,https://www.ritchiebros.com/listing/74694057,2024-05-05,2024-03-13,2024-05-30,False,False,False,ended,2024-03-13 23:00:00,2024-05-30 00:00:00
truckpaper.com,retail,2018,Volvo,VNL760,H8Z8AZ3AB93R6MTL6,92202.86,850296,"Atlanta, GA",Volvo D13,6x4,Automatic,12,274,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/48069290,,2024-09-12,2024-09-14,False,False,False,withdrawn,2024-09-12 18:00:00,2024-09-14 00:00:00
truckpaper.com,retail,2012,Freightliner,Cascadia,2CLC2T08GU2X01V6D,57480.26,763611,"Phoenix, AZ",Cummins X15,6x2,Manual,13,247,False,Day Cab,,False,https://www.truckpaper.com/listing/49609902,,2023-04-13,2023-06-16,False,False,False,ended,2023-04-13 21:00:00,2023-06-16 00:00:00
commercialtrucktrader.com,retail,2017,Volvo,VNL760,GRNGWVBDWKBX8KT54,93013.91,805808,"Atlanta, GA",Volvo D13,6x2,Manual,18,254,False,Sleeper,"48""",False,https://www.commercialtrucktrader.com/listing/78188439,,2024-09-12,2025-02-10,False,False,False,withdrawn,2024-09-12 02:00:00,2025-02-10 00:00:00
equipmentfacts.com,auction,2013,Freightliner,Coronado,UW3RLPXHF0NYBNGEA,48622.65,1068979,"Atlanta, GA",Detroit DD13,6x2,Automatic,10,248,False,Flatbed,,False,https://www.equipmentfacts.com/listing/23360367,2026-03-04,2026-02-27,2026-03-09,False,False,True,ended,2026-02-27 21:00:00,2026-03-09 00:00:00
equipmentfacts.com,auction,2009,Freightliner,Cascadia,4TNASWCDHT2DAL5FH,35918.05,1296406,"Indianapolis, IN",Cummins X15,4x2,Automatic,12,238,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/79035407,2023-06-26,2023-06-26,2023-09-13,False,False,False,ended,2023-06-26 16:00:00,2023-09-13 00:00:00
truckpaper.com,retail,2015,Peterbilt,389,DRK2RFJ0SVKZKNZR8,73458.43,960534,"Phoenix, AZ",Cummins X15,6x4,Automatic,12,180,False,Dump,,True,https://www.truckpaper.com/listing/32171583,,2024-09-24,2024-11-29,False,False,False,ended,2024-09-24 00:00:00,2024-11-29 00:00:00
commercialtrucktrader.com,retail,2015,Kenworth,T680,2ALVRVNJDDB4BM8KH,56735.05,1482038,"Dallas, TX",Cummins X15,6x4,Manual,18,240,True,Sleeper,"72""",False,https://www.commercialtrucktrader.com/listing/76890989,,2023-10-21,2023-11-20,False,False,False,withdrawn,2023-10-21 12:00:00,2023-11-20 00:00:00
ironplanet.com,auction,2021,Mack,Anthem,NLTVLXGL8WZSH4BD4,135779.08,381015,"Salt Lake City, UT",MP8,6x4,Automatic,12,200,False,Sleeper,"72""",False,https://www.ironplanet.com/listing/20751429,2026-05-01,2025-10-10,2026-06-11,False,False,False,active,2025-10-10 11:00:00,2026-06-11 00:00:00
ironplanet.com,auction,2014,Volvo,VNL760,U2FA1NESZHA3MGC1P,79517.92,896315,"Fort Worth, TX",Volvo D13,6x4,Automatic,10,245,True,Sleeper,"86""",False,https://www.ironplanet.com/listing/52457353,2025-05-16,2025-04-13,2025-06-29,False,False,False,withdrawn,2025-04-13 17:00:00,2025-06-29 00:00:00
truckpaper.com,retail,2012,Kenworth,W900,GUC4CB7140TKDVG5U,49000.24,1250167,"Phoenix, AZ",Cummins X15,6x4,Automatic,12,280,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/35025560,,2024-06-24,2024-09-02,False,False,False,withdrawn,2024-06-24 18:00:00,2024-09-02 00:00:00
ritchiebros.com,auction,2023,Freightliner,Coronado,2ESEW19AFNKUY1TPB,148069.38,318760,"Memphis, TN",Detroit DD13,6x4,Automatic,10,207,True,Sleeper,"60""",False,https://www.ritchiebros.com/listing/41948968,2024-12-04,2024-11-03,2025-06-03,False,False,False,withdrawn,2024-11-03 20:00:00,2025-06-03 00:00:00
truckpaper.com,retail,2020,Kenworth,T680,KHPHNR97FYTHM27GJ,100589.42,779931,"Dallas, TX",PACCAR MX13,6x4,Manual,18,224,False,Day Cab,,False,https://www.truckpaper.com/listing/16758660,,2024-05-30,2024-07-01,False,False,True,withdrawn,2024-05-30 10:00:00,2024-07-01 00:00:00
truckpaper.com,retail,2010,Kenworth,T880,596279SDZU80XA8EF,18485.81,1606153,"Kansas City, MO",PACCAR MX13,6x4,Manual,10,254,False,Sleeper,"60""",True,https://www.truckpaper.com/listing/69786001,,2026-03-17,2026-06-11,True,True,False,active,2026-03-17 00:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2011,Freightliner,Cascadia,25TTR2X8VL5YD93SP,34292.87,1199583,"Indianapolis, IN",Detroit DD15,6x4,Manual,10,223,False,Day Cab,,False,https://www.truckpaper.com/listing/75153730,,2024-11-06,2024-12-30,True,False,True,ended,2024-11-06 08:00:00,2024-12-30 00:00:00
ritchiebros.com,auction,2015,Volvo,VNL760,TD7FKR3E5C4W5PNY7,75399.96,781898,"Phoenix, AZ",Volvo D13,6x2,Automatic,12,245,False,Sleeper,"80""",False,https://www.ritchiebros.com/listing/68601590,2026-03-09,2026-03-07,2026-03-26,False,False,False,ended,2026-03-07 15:00:00,2026-03-26 00:00:00
equipmentfacts.com,auction,2021,Kenworth,T680,VXZSC0MH3KCZWYN0F,127052.07,325845,"Fort Worth, TX",PACCAR MX13,6x4,Automatic,10,252,False,Dump,,False,https://www.equipmentfacts.com/listing/54450362,2026-05-29,2026-05-17,2026-06-11,False,False,False,active,2026-05-17 10:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2024,Kenworth,T880,U6ELS255JAYWMNA0D,154722.29,138339,"Phoenix, AZ",PACCAR MX13,6x2,Automatic,12,256,False,Day Cab,,False,https://www.equipmentfacts.com/listing/99341364,2025-04-19,2025-03-17,2025-04-28,False,False,False,ended,2025-03-17 06:00:00,2025-04-28 00:00:00
truckpaper.com,retail,2018,Volvo,VNL860,DW8VK6LB74ZXXUVWY,117719.41,538498,"Fort Worth, TX",Volvo D13,6x2,Manual,13,208,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/40094618,,2026-03-22,2026-06-11,False,False,False,active,2026-03-22 03:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2015,Peterbilt,579,GLFNXWPMV346N6E70,94497.4,596554,"Atlanta, GA",Cummins X15,6x4,Manual,13,254,True,Sleeper,"72""",False,https://www.truckpaper.com/listing/36300190,,2024-03-24,2024-04-16,False,False,False,ended,2024-03-24 07:00:00,2024-04-16 00:00:00
ritchiebros.com,auction,2025,Kenworth,T880,FJYD2ZVGAZFJK157L,169668.89,118668,"Atlanta, GA",PACCAR MX13,6x4,Automatic,12,226,True,Sleeper,"60""",False,https://www.ritchiebros.com/listing/30429362,2023-09-26,2023-09-07,2023-10-02,False,False,False,ended,2023-09-07 19:00:00,2023-10-02 00:00:00
ritchiebros.com,auction,2017,Freightliner,Columbia,3KP9EYKJLA31JAB3N,105566.96,544628,"Memphis, TN",Detroit Series 60,6x4,Automatic,12,199,True,Sleeper,"86""",False,https://www.ritchiebros.com/listing/74084002,2024-07-21,2024-06-22,2024-08-27,False,False,False,ended,2024-06-22 23:00:00,2024-08-27 00:00:00
ritchiebros.com,auction,2005,Freightliner,Cascadia,4K9GL4M64VKUH5WNF,5000.0,1948729,"Chicago, IL",Detroit DD15,6x2,Automatic,12,241,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/92875278,2025-05-03,2024-12-19,2025-07-11,False,True,False,ended,2024-12-19 22:00:00,2025-07-11 00:00:00
truckpaper.com,retail,2022,Peterbilt,579,E359B74YXEG7L2XTV,142216.26,374900,"Fort Worth, TX",Cummins X15,6x4,Manual,13,213,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/59675621,,2024-04-06,2024-08-21,False,False,False,withdrawn,2024-04-06 11:00:00,2024-08-21 00:00:00
commercialtrucktrader.com,retail,2020,Freightliner,Cascadia,D1ME7PHVYCLD7A2D5,122946.46,626543,"Phoenix, AZ",Detroit DD15,6x4,Automatic,12,225,False,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/11668883,,2026-02-22,2026-06-11,False,False,False,active,2026-02-22 09:00:00,2026-06-11 00:00:00
ironplanet.com,auction,2017,Peterbilt,579,H7EUMVT3W44SVG3LH,109351.45,618414,"Fort Worth, TX",Cummins X15,6x4,Automatic,10,227,True,Sleeper,"60""",False,https://www.ironplanet.com/listing/52131749,2026-01-25,2026-01-20,2026-02-20,False,False,False,withdrawn,2026-01-20 00:00:00,2026-02-20 00:00:00
ritchiebros.com,auction,2013,Freightliner,Columbia,H1BZ9F9DVT268BACG,50342.63,1185633,"Memphis, TN",Detroit Series 60,6x4,Automatic,10,229,False,Day Cab,,True,https://www.ritchiebros.com/listing/49111822,2025-10-05,2025-10-01,2025-10-07,False,False,False,ended,2025-10-01 19:00:00,2025-10-07 00:00:00
commercialtrucktrader.com,retail,2021,Freightliner,Columbia,JR6EBBLU1EWF0RCPY,144532.39,318771,"Indianapolis, IN",Detroit Series 60,6x4,Automatic,12,249,True,Sleeper,"72""",False,https://www.commercialtrucktrader.com/listing/62120112,,2026-05-31,2026-06-11,False,False,False,active,2026-05-31 10:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2024,Freightliner,Columbia,TKNM71WSNAERWL982,147762.41,208206,"Memphis, TN",Detroit Series 60,6x2,Automatic,12,201,False,Day Cab,,False,https://www.truckpaper.com/listing/16023514,,2025-02-11,2025-02-25,False,False,False,ended,2025-02-11 13:00:00,2025-02-25 00:00:00
equipmentfacts.com,auction,2023,International,LT625,LCPNY253SE7NCCVX8,140924.63,242286,"Kansas City, MO",A26 Engine,6x4,Automatic,10,226,False,Day Cab,,False,https://www.equipmentfacts.com/listing/83590072,2023-08-09,2023-08-05,2023-09-14,False,False,False,ended,2023-08-05 18:00:00,2023-09-14 00:00:00
truckpaper.com,retail,2022,Freightliner,Cascadia,AUDCVC2SCEUKEF9LM,159427.84,236090,"Dallas, TX",Cummins X15,4x2,Automatic,12,245,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/31898070,,2023-12-14,2024-04-18,False,False,True,withdrawn,2023-12-14 03:00:00,2024-04-18 00:00:00
ritchiebros.com,auction,2006,Peterbilt,579,Z1EN0STEZX4REJT5R,9186.25,1460565,"Houston, TX",Cummins X15,6x2,Automatic,12,236,True,Sleeper,"60""",False,https://www.ritchiebros.com/listing/11548371,2025-05-11,2025-03-09,2025-08-02,False,False,False,ended,2025-03-09 03:00:00,2025-08-02 00:00:00
truckpaper.com,retail,2014,Volvo,VNL860,TW8BA2GHZYV3YN2AL,65009.33,830872,"Indianapolis, IN",Volvo D13,6x4,Manual,10,196,False,Day Cab,,False,https://www.truckpaper.com/listing/82440888,,2025-08-29,2025-10-10,False,False,True,ended,2025-08-29 17:00:00,2025-10-10 00:00:00
ritchiebros.com,auction,2019,Volvo,VNL860,3D2Y6E47SUSMYFRCA,113399.19,434990,"Salt Lake City, UT",Volvo D13,6x4,Automatic,12,239,False,Dump,,False,https://www.ritchiebros.com/listing/29295121,2023-09-21,2023-08-27,2023-12-26,False,False,False,ended,2023-08-27 22:00:00,2023-12-26 00:00:00
commercialtrucktrader.com,retail,2015,Kenworth,T680,37MZEGA16VCUMW08E,73270.54,1227941,"Fort Worth, TX",Cummins X15,6x4,Automatic,10,188,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/16995681,,2023-06-28,2023-07-24,False,False,True,withdrawn,2023-06-28 21:00:00,2023-07-24 00:00:00
commercialtrucktrader.com,retail,2018,Peterbilt,567,HVJZ5ZBKGVDTZ593G,90279.19,706557,"Kansas City, MO",PACCAR MX13,6x4,Automatic,10,211,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/79040100,,2025-02-07,2026-06-11,False,False,False,active,2025-02-07 20:00:00,2026-06-11 00:00:00
truckpaper.com,retail,2014,Kenworth,W900,718TLARKPUYLMEYAG,61764.24,1092695,"Salt Lake City, UT",Cummins X15,6x4,Manual,13,233,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/70379243,,2023-12-09,2024-03-16,False,False,True,ended,2023-12-09 10:00:00,2024-03-16 00:00:00
commercialtrucktrader.com,retail,2012,Freightliner,Cascadia,LF67MRAUB506U7A9C,38977.38,1319916,"Kansas City, MO",Cummins X15,6x4,Manual,18,250,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/25770641,,2025-02-07,2025-03-24,False,False,True,withdrawn,2025-02-07 11:00:00,2025-03-24 00:00:00
ritchiebros.com,auction,2015,Peterbilt,389,HE4KH7N2E8APJRMPK,81928.68,835101,"Houston, TX",Cummins X15,6x4,Automatic,12,224,False,Sleeper,"48""",False,https://www.ritchiebros.com/listing/25609333,2023-09-22,2023-08-20,2023-10-13,False,False,False,withdrawn,2023-08-20 12:00:00,2023-10-13 00:00:00
commercialtrucktrader.com,retail,2012,Peterbilt,389,648WLFBXV79B0MDPS,57054.56,1043266,"Atlanta, GA",Cummins X15,6x4,Automatic,12,207,False,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/45937411,,2023-12-20,2025-01-14,False,False,False,withdrawn,2023-12-20 12:00:00,2025-01-14 00:00:00
truckpaper.com,retail,2006,Freightliner,Cascadia,S84LRTPF2GFGVW7TD,5000.0,1830505,"Salt Lake City, UT",Detroit DD15,6x4,Automatic,12,234,False,Sleeper,"80""",False,https://www.truckpaper.com/listing/97563573,,2025-03-13,2025-05-04,True,True,False,ended,2025-03-13 15:00:00,2025-05-04 00:00:00
commercialtrucktrader.com,retail,2013,Volvo,VNL860,ZZY620EXU29M5YHCS,53092.36,1264780,"Salt Lake City, UT",Volvo D13,6x4,Manual,10,244,False,Sleeper,"80""",True,https://www.commercialtrucktrader.com/listing/52151382,,2023-04-04,2023-09-30,False,False,False,ended,2023-04-04 19:00:00,2023-09-30 00:00:00
equipmentfacts.com,auction,2022,Volvo,VNL860,84R71UCHG8CZV4DNT,141573.9,297379,"Memphis, TN",Volvo D13,6x4,Manual,18,228,False,Sleeper,"72""",False,https://www.equipmentfacts.com/listing/54529076,2026-04-11,2026-03-19,2026-04-12,False,False,False,ended,2026-03-19 20:00:00,2026-04-12 00:00:00
equipmentfacts.com,auction,2015,Freightliner,Coronado,VFMHFL3JR7L7ZVS6T,66605.09,923976,"Indianapolis, IN",Detroit DD13,6x4,Automatic,12,223,False,Flatbed,,False,https://www.equipmentfacts.com/listing/59066843,2023-05-29,2023-04-19,2024-03-19,False,False,False,withdrawn,2023-04-19 09:00:00,2024-03-19 00:00:00
commercialtrucktrader.com,retail,2023,Peterbilt,579,JYR3YB82C6CVCR991,143926.57,305206,"Indianapolis, IN",Cummins X15,6x4,Automatic,10,199,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/86584908,,2023-03-31,2023-05-04,False,False,False,withdrawn,2023-03-31 01:00:00,2023-05-04 00:00:00
